"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","259","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","IMATERA DIGITAL IMAGE SERVICES SDFN. BHD. ","","09-517 8860","","09-517 8861","T307 BLOK A KUANTAN CENTRE POINT

JALAN HJ. ABD. RAHMAN

25000 KUANTAN

","T307 BLOK A KUANTAN CENTRE POINT

JALAN HJ. ABD. RAHMAN

25000 KUANTAN

","","T307 BLOK A KUA","JALAN HJ. ABD. RAHMAN","25000 KUANTAN","T307 BLOK A KUANTAN CENTRE POINT","JALAN HJ. ABD. RAHMAN","25000 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","260","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","ARIPIN BIN JUSOH ","","TIADA","","TIADA","ARJ SOLUITION SERVICES

NO. 39 BANGUNAN PKNP BANDAR BARU

JAYA GADING 26070 KUANTAN

","ARJ SOLUITION SERVICES

NO. 39 BANGUNAN PKNP BANDAR BARU

JAYA GADING 26070 KUANTAN

","","ARJ SOLUITION S","NO. 39 BANGUNAN PKNP BANDAR BARU","JAYA GADING 26070 KUANTAN","ARJ SOLUITION SERVICES","NO. 39 BANGUNAN PKNP BANDAR BARU","JAYA GADING 26070 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","261","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","D SYNERGY SDN. BHD.","","03-8942 5304","","03-8942 5304","34-2 JALAN PUTRA PERMAI 1B

TAMAN EQUINE

43300 SRI KEMBANGAN SELANGOR

","34-2 JALAN PUTRA PERMAI 1B

TAMAN EQUINE

43300 SRI KEMBANGAN SELANGOR

","","34-2 JALAN PUTR","TAMAN EQUINE","43300 SRI KEMBANGAN SELANGOR","34-2 JALAN PUTRA PERMAI 1B","TAMAN EQUINE","43300 SRI KEMBANGAN SELANGOR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","262","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","NIGHT ELECTRONICS (M) SDN. BHD. ","","03-4270 1020","","03-4270 3325","NO 9A-1 JALAN PANDAN CAHAYA 1/2

PANDAN CAHAYA, HULU LANGAT

68000 AMPANG SELANGOR

","NO 9A-1 JALAN PANDAN CAHAYA 1/2

PANDAN CAHAYA, HULU LANGAT

68000 AMPANG SELANGOR

","","NO 9A-1 JALAN P","PANDAN CAHAYA, HULU LANGAT","68000 AMPANG SELANGOR","NO 9A-1 JALAN PANDAN CAHAYA 1/2","PANDAN CAHAYA, HULU LANGAT","68000 AMPANG SELANGOR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","263","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","MCS INFOTECH (M) SDN. BHD. ","","09-512 6841","","09-512 6840","LOT G-05 BLOCK C KUANTAN CENTRE POINT

JALAN HAJI ABDUL RAHMAN

25000 KUANTAN

","LOT G-05 BLOCK C KUANTAN CENTRE POINT

JALAN HAJI ABDUL RAHMAN

25000 KUANTAN

","","LOT G-05 BLOCK ","JALAN HAJI ABDUL RAHMAN","25000 KUANTAN","LOT G-05 BLOCK C KUANTAN CENTRE POINT","JALAN HAJI ABDUL RAHMAN","25000 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","264","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","MOHD. ZAKY BIN DABAL ","","09-556 5575","","TIADA","A-08-04 APARTMENT VISTA LAVENDAR SEK 3

TAMAN KINRARA JALAN PUCHONG

47100 SELANGOR

","A-08-04 APARTMENT VISTA LAVENDAR SEK 3

TAMAN KINRARA JALAN PUCHONG

47100 SELANGOR

","","A-08-04 APARTME","TAMAN KINRARA JALAN PUCHONG","47100 SELANGOR","A-08-04 APARTMENT VISTA LAVENDAR SEK 3","TAMAN KINRARA JALAN PUCHONG","47100 SELANGOR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","265","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","WAN AZLI BIN WAN ABDULLAH","","09-515 9525","","TIADA","NO 27 LORONG 25 TAMAN SRI MAHKOTA

25150 KUANTAN


","NO 27 LORONG 25 TAMAN SRI MAHKOTA

25150 KUANTAN


","","NO 27 LORONG 25","25150 KUANTAN","","NO 27 LORONG 25 TAMAN SRI MAHKOTA","25150 KUANTAN","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","266","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","AB. HALIM BIN HUSIN ","","09-514 6716","","09-514 6716","LOT 2139

TANAH PUTIH FERI

25150 KUANTAN

","LOT 2139

TANAH PUTIH FERI

25150 KUANTAN

","","LOT 2139","TANAH PUTIH FERI","25150 KUANTAN","LOT 2139","TANAH PUTIH FERI","25150 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","267","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","ED CATERERS","","09-5366832","","09-536 6832","LOT 1943 KAMPONG PERMATANG BADAK

JALAN GAMBANG

25150 KUANTAN

","LOT 1943 KAMPONG PERMATANG BADAK

JALAN GAMBANG

25150 KUANTAN

","","LOT 1943 KAMPON","JALAN GAMBANG","25150 KUANTAN","LOT 1943 KAMPONG PERMATANG BADAK","JALAN GAMBANG","25150 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","268","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","SHARZ BAKE ","","09-515 9937","","TIADA","JKR 583

JALAN TELUK SISEK

25050 KUANTAN

","JKR 583

JALAN TELUK SISEK

25050 KUANTAN

","","JKR 583","JALAN TELUK SISEK","25050 KUANTAN","JKR 583","JALAN TELUK SISEK","25050 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","269","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","REST TOMYAM SRI PATTANI 2 ","","09-515 7800","","09-513 2060","NO 79 JALAN TUN ISMAIL

25000 KUANTAN


","NO 79 JALAN TUN ISMAIL

25000 KUANTAN


","","NO 79 JALAN TUN","25000 KUANTAN","","NO 79 JALAN TUN ISMAIL","25000 KUANTAN","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","270","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","KHUZAIMAH ISMAIL ","","TIADA","","TIADA","NO 7 LORONG BUKIT SETONGKOL 57

TAMAN SETONGKOL

25200 KUANTAN

","NO 7 LORONG BUKIT SETONGKOL 57

TAMAN SETONGKOL

25200 KUANTAN

","","NO 7 LORONG BUK","TAMAN SETONGKOL","25200 KUANTAN","NO 7 LORONG BUKIT SETONGKOL 57","TAMAN SETONGKOL","25200 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","271","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","SHA S CAFE","","TIADA","","TIADA","NO.5 LORONG IM 2/54

TAMAN ATABARA PERDANA BANDAR 

INDERA MAHKOTA 25200 KUANTAN

","NO.5 LORONG IM 2/54

TAMAN ATABARA PERDANA BANDAR 

INDERA MAHKOTA 25200 KUANTAN

","","NO.5 LORONG IM ","TAMAN ATABARA PERDANA BANDAR ","INDERA MAHKOTA 25200 KUANTAN","NO.5 LORONG IM 2/54","TAMAN ATABARA PERDANA BANDAR ","INDERA MAHKOTA 25200 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","272","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","FUZI CATERING","","TIADA","","TIADA","NO 35 LORONG BERJAYA PERMAI 20

TAMAN BERJAYA PERMAI

25150 KUANTAN

","NO 35 LORONG BERJAYA PERMAI 20

TAMAN BERJAYA PERMAI

25150 KUANTAN

","","NO 35 LORONG BE","TAMAN BERJAYA PERMAI","25150 KUANTAN","NO 35 LORONG BERJAYA PERMAI 20","TAMAN BERJAYA PERMAI","25150 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","273","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","ALONG TRADING & CATERING SERVICES ","","09-296 6818","","09-296 6818","NO 1 JALAN IM 3/2

TAMAN TEMERLOH MAKMUR

28000 TEMERLOH

","NO 1 JALAN IM 3/2

TAMAN TEMERLOH MAKMUR

28000 TEMERLOH

","","NO 1 JALAN IM 3","TAMAN TEMERLOH MAKMUR","28000 TEMERLOH","NO 1 JALAN IM 3/2","TAMAN TEMERLOH MAKMUR","28000 TEMERLOH","2014-08-28","","","0","admin","2014-01-28 10:15"
"","274","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","SALLY & ZIZIE ENTERPRISE ","","TIADA","","TIADA","NO 38 LORONG BUKIT SETOGKOL 12

TAMAN CENDERAWASIH INDAH 2

25200 KUANTAN

","NO 38 LORONG BUKIT SETOGKOL 12

TAMAN CENDERAWASIH INDAH 2

25200 KUANTAN

","","NO 38 LORONG BU","TAMAN CENDERAWASIH INDAH 2","25200 KUANTAN","NO 38 LORONG BUKIT SETOGKOL 12","TAMAN CENDERAWASIH INDAH 2","25200 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","275","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","SARINAH BT. JABIL","","09-255 6248","","TIADA","LOT 4236-B JALAN TEMPUNAI

PADANG LUAS

28200 BERA

","LOT 4236-B JALAN TEMPUNAI

PADANG LUAS

28200 BERA

","","LOT 4236-B JALA","PADANG LUAS","28200 BERA","LOT 4236-B JALAN TEMPUNAI","PADANG LUAS","28200 BERA","2014-08-28","","","0","admin","2014-01-28 10:15"
"","276","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","DRG TOP GREEN (M) SDN. BHD.","","03-4280 7813","","03-4280 0181","NO 86 JALAN PANDAN INDAH 416B

PANDAN INDAH

55100 KUALA LUMPUR

","NO 86 JALAN PANDAN INDAH 416B

PANDAN INDAH

55100 KUALA LUMPUR

","","NO 86 JALAN PAN","PANDAN INDAH","55100 KUALA LUMPUR","NO 86 JALAN PANDAN INDAH 416B","PANDAN INDAH","55100 KUALA LUMPUR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","277","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","NOOR ARFA BATEK SDN. BHD. ","","09-617 5700","","09-617 5701","LOT 1048K KAWASAN PERINDUSTRIAN CEDERING

21080 KUALA TERENGGANU


","LOT 1048K KAWASAN PERINDUSTRIAN CEDERING

21080 KUALA TERENGGANU


","","LOT 1048K KAWAS","21080 KUALA TERENGGANU","","LOT 1048K KAWASAN PERINDUSTRIAN CEDERING","21080 KUALA TERENGGANU","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","278","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","NOOR KAMARIAH BT. AB. MALEK ","","09-514 5295","","09-513 4863","NO 8 GERAI BUNGA PASAR BESAR

25000 KUANTAN


","NO 8 GERAI BUNGA PASAR BESAR

25000 KUANTAN


","","NO 8 GERAI BUNG","25000 KUANTAN","","NO 8 GERAI BUNGA PASAR BESAR","25000 KUANTAN","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","279","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","BINA MODELS ","","09-567 2502","","09-567 2502","A 75, TINGKAT 2

JALAN AIR PUTIH

25300 KUANTAN

","A 75, TINGKAT 2

JALAN AIR PUTIH

25300 KUANTAN

","","A 75, TINGKAT 2","JALAN AIR PUTIH","25300 KUANTAN","A 75, TINGKAT 2","JALAN AIR PUTIH","25300 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","280","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","W.Y. LEONG ART SDN. BHD. ","","09-5131155","","09-5132255","LOT 5 & 6 KAWASAN MIEL

PADANG LALANG PHASE 3

25050 KUANTAN

","LOT 5 & 6 KAWASAN MIEL

PADANG LALANG PHASE 3

25050 KUANTAN

","","LOT 5 & 6 KAWAS","PADANG LALANG PHASE 3","25050 KUANTAN","LOT 5 & 6 KAWASAN MIEL","PADANG LALANG PHASE 3","25050 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","281","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","LAI S ART","","09-513 4891","","09-513 4849","E 1966 TINGKAT 1

JALAN WONG AH JANG

25100 KUANTAN

","E 1966 TINGKAT 1

JALAN WONG AH JANG

25100 KUANTAN

","","E 1966 TINGKAT ","JALAN WONG AH JANG","25100 KUANTAN","E 1966 TINGKAT 1","JALAN WONG AH JANG","25100 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","282","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","GEEANN S & CO. SDN. BHD. ","","03-4257 8381","","03-4257 8381","NO 10 JALAN BUKIT SETIAWANGSA 8

TAMAN SETIAWANGSA

54200 KUALA LUMPUR

","NO 10 JALAN BUKIT SETIAWANGSA 8

TAMAN SETIAWANGSA

54200 KUALA LUMPUR

","","NO 10 JALAN BUK","TAMAN SETIAWANGSA","54200 KUALA LUMPUR","NO 10 JALAN BUKIT SETIAWANGSA 8","TAMAN SETIAWANGSA","54200 KUALA LUMPUR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","283","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","KOMKRAF ADVERTISING","","09-514 2357","","09-514 2357","LOT 19B JALAN PASAR BARU

TINGKAT BAWAH KOMPLEKS MAKMUR

25000 KUANTAN

","LOT 19B JALAN PASAR BARU

TINGKAT BAWAH KOMPLEKS MAKMUR

25000 KUANTAN

","","LOT 19B JALAN P","TINGKAT BAWAH KOMPLEKS MAKMUR","25000 KUANTAN","LOT 19B JALAN PASAR BARU","TINGKAT BAWAH KOMPLEKS MAKMUR","25000 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","284","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","AZAN MEDIA SDN. BHD. ","","03-2143 5511","","03-2141 9515","SUITE 20.06A 20TH FLOOR MENARA MAA

12 JALAN DEWAN BAHASA

50460 KUALA LUMPUR

","SUITE 20.06A 20TH FLOOR MENARA MAA

12 JALAN DEWAN BAHASA

50460 KUALA LUMPUR

","","SUITE 20.06A 20","12 JALAN DEWAN BAHASA","50460 KUALA LUMPUR","SUITE 20.06A 20TH FLOOR MENARA MAA","12 JALAN DEWAN BAHASA","50460 KUALA LUMPUR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","285","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","SIGNATURE PROJECT SDN. BHD.","","03-6156 9954","","03-6156 9964","21-1 LEVEL 1 JALAN TANJUNG SD13/12

BANDAR SRI DAMANSARA

52200 WILAYAH PERSEKUTUAN KUALA LUMPUR

","21-1 LEVEL 1 JALAN TANJUNG SD13/12

BANDAR SRI DAMANSARA

52200 WILAYAH PERSEKUTUAN KUALA LUMPUR

","","21-1 LEVEL 1 JA","BANDAR SRI DAMANSARA","52200 WILAYAH PERSEKUTUAN KUALA LUMPUR","21-1 LEVEL 1 JALAN TANJUNG SD13/12","BANDAR SRI DAMANSARA","52200 WILAYAH PERSEKUTUAN KUALA LUMPUR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","286","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","QAYS BINA GRAFIK ","","TIADA","","TIADA","LOT 327 KAMPONG PERAMU

26060 KUANTAN


","LOT 327 KAMPONG PERAMU

26060 KUANTAN


","","LOT 327 KAMPONG","26060 KUANTAN","","LOT 327 KAMPONG PERAMU","26060 KUANTAN","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","287","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","MACROCITY RESOURCES (M) SDN. BHD.","","09-516 5161","","09-516 5162","G-65 JALAN HAJI ABDUL AZIZ

25000 KUANTAN


","G-65 JALAN HAJI ABDUL AZIZ

25000 KUANTAN


","","G-65 JALAN HAJI","25000 KUANTAN","","G-65 JALAN HAJI ABDUL AZIZ","25000 KUANTAN","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","288","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","ROSLI B. ABU KASSIM","","TIADA","","TIADA","BERA SIGNCRAFT TRADING

NO 12 GERAI PUSAT PERTUMBUHAN 

DESA SEBERTAK 28200 BERA

","BERA SIGNCRAFT TRADING

NO 12 GERAI PUSAT PERTUMBUHAN 

DESA SEBERTAK 28200 BERA

","","BERA SIGNCRAFT ","NO 12 GERAI PUSAT PERTUMBUHAN ","DESA SEBERTAK 28200 BERA","BERA SIGNCRAFT TRADING","NO 12 GERAI PUSAT PERTUMBUHAN ","DESA SEBERTAK 28200 BERA","2014-08-28","","","0","admin","2014-01-28 10:15"
"","289","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","RUMEX ADVERTISING ","","09-566 3775","","09-566 3775","A 391 TINGKAT 1 

JALAN AIR PUTIH

25300 KUANTAN

","A 391 TINGKAT 1 

JALAN AIR PUTIH

25300 KUANTAN

","","A 391 TINGKAT 1","JALAN AIR PUTIH","25300 KUANTAN","A 391 TINGKAT 1 ","JALAN AIR PUTIH","25300 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","290","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","SOFT SIGNS ","","TIADA","","TIADA","A-17 SKIM KILANG BIMBINGAN BUMIPUTRA

BATU 51/2 JALAN GAMBANG

25150 KUANTAN

","A-17 SKIM KILANG BIMBINGAN BUMIPUTRA

BATU 51/2 JALAN GAMBANG

25150 KUANTAN

","","A-17 SKIM KILAN","BATU 51/2 JALAN GAMBANG","25150 KUANTAN","A-17 SKIM KILANG BIMBINGAN BUMIPUTRA","BATU 51/2 JALAN GAMBANG","25150 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","291","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","PEOPLE IN MOTION ADVERTISING SDN. BHD.","","03-2094 9146","","03-2095 5484","35-1 LORONG ARA KIRI 1

LUCKY GARDEN, BANGSAR

59100 KUALA LUMPUR

","35-1 LORONG ARA KIRI 1

LUCKY GARDEN, BANGSAR

59100 KUALA LUMPUR

","","35-1 LORONG ARA","LUCKY GARDEN, BANGSAR","59100 KUALA LUMPUR","35-1 LORONG ARA KIRI 1","LUCKY GARDEN, BANGSAR","59100 KUALA LUMPUR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","292","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","THE NEW STRAITS TIMES PRESSS (M) BHD.","","03-2282 3131","","03-2282 3552","BALAI BERITA

31 JALAN RIONG

59100 KUALA LUMPUR

","BALAI BERITA

31 JALAN RIONG

59100 KUALA LUMPUR

","","BALAI BERITA","31 JALAN RIONG","59100 KUALA LUMPUR","BALAI BERITA","31 JALAN RIONG","59100 KUALA LUMPUR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","293","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","DE RHU BEACH RESORT/KENANGA UTUH SDN.BHD.","","09-556 2455","","09-556 4570","152, MUKIM SUNGAI KARANG

26100 KUANTAN


","152, MUKIM SUNGAI KARANG

26100 KUANTAN


","","152, MUKIM SUNG","26100 KUANTAN","","152, MUKIM SUNGAI KARANG","26100 KUANTAN","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","294","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","KOMPLEKS RAKAN MUDA DAERAH BERA ","","09-255 6158","","09-255 7813","D/A PEJABAT BELIA DAN SUKAN

DAERAH BERA

28200 BERA

","D/A PEJABAT BELIA DAN SUKAN

DAERAH BERA

28200 BERA

","","D/A PEJABAT BEL","DAERAH BERA","28200 BERA","D/A PEJABAT BELIA DAN SUKAN","DAERAH BERA","28200 BERA","2014-08-28","","","0","admin","2014-01-28 10:15"
"","295","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","MOHD SUKOR MOHD ABAS ","","TIADA","","TIADA","KIOSK PERHENTIAN BUS

M2 JALAN MAHKOTA

25000 KUANTAN

","KIOSK PERHENTIAN BUS

M2 JALAN MAHKOTA

25000 KUANTAN

","","KIOSK PERHENTIA","M2 JALAN MAHKOTA","25000 KUANTAN","KIOSK PERHENTIAN BUS","M2 JALAN MAHKOTA","25000 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","296","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","KOPERSI KEDAIBUKU UNIVERSITI MALAYA BERHAD","","03-7957 3978","","03-7953 4687","NO 11AB LORONG 51A/227A

46100 PETALING JAYA SELANGOR


","NO 11AB LORONG 51A/227A

46100 PETALING JAYA SELANGOR


","","NO 11AB LORONG ","46100 PETALING JAYA SELANGOR","","NO 11AB LORONG 51A/227A","46100 PETALING JAYA SELANGOR","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","297","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","MAHA LETCHUMEY A/P SINNAPPAN","","TIADA","","TIADA","18 C JALAN BESAR

25000 KUANTAN


","18 C JALAN BESAR

25000 KUANTAN


","","18 C JALAN BESA","25000 KUANTAN","","18 C JALAN BESAR","25000 KUANTAN","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","298","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","ASIA PACIFIC MEDIA & PUBLICATIONS SDN. BHD. ","","03-2162 4359","","03-2163 7828","B-2-9B MEGAN AVENUE II

12 JALAN YAP KWAN SENG

50450 KUIALA LUMPUR

","B-2-9B MEGAN AVENUE II

12 JALAN YAP KWAN SENG

50450 KUIALA LUMPUR

","","B-2-9B MEGAN AV","12 JALAN YAP KWAN SENG","50450 KUIALA LUMPUR","B-2-9B MEGAN AVENUE II","12 JALAN YAP KWAN SENG","50450 KUIALA LUMPUR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","299","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","COMPUTER FORMS (MALAYSIA) BERHAD. ","","03-4023 3611","","03-4023 3033","LOT 2 JALAN USAHAWAN 5, PKNS SETAPAK 

INDUSTRIAL AREA OFF JALAN GENTING KELANG

53300 KUALA LUMPUR

","LOT 2 JALAN USAHAWAN 5, PKNS SETAPAK 

INDUSTRIAL AREA OFF JALAN GENTING KELANG

53300 KUALA LUMPUR

","","LOT 2 JALAN USA","INDUSTRIAL AREA OFF JALAN GENTING KELANG","53300 KUALA LUMPUR","LOT 2 JALAN USAHAWAN 5, PKNS SETAPAK ","INDUSTRIAL AREA OFF JALAN GENTING KELANG","53300 KUALA LUMPUR","2014-08-28","","","0","admin","2014-01-28 10:15"
"","300","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","JEAN STEEL TRADING ","","09-572 1151","","09-572 1151","NO 5 LORONG BUKIT SETONGKOL 79

25200 KUANTAN


","NO 5 LORONG BUKIT SETONGKOL 79

25200 KUANTAN


","","NO 5 LORONG BUK","25200 KUANTAN","","NO 5 LORONG BUKIT SETONGKOL 79","25200 KUANTAN","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","301","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","VENTRA NIAGA ","","09-5734635","","09-5734639","A 5 TINGKAT 2 JALAN IM 3/11 

BANDAR INDERA MAHKOTA(BIM POINT)

25150 KUANTAN

","A 5 TINGKAT 2 JALAN IM 3/11 

BANDAR INDERA MAHKOTA(BIM POINT)

25150 KUANTAN

","","A 5 TINGKAT 2 J","BANDAR INDERA MAHKOTA(BIM POINT)","25150 KUANTAN","A 5 TINGKAT 2 JALAN IM 3/11 ","BANDAR INDERA MAHKOTA(BIM POINT)","25150 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","302","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","WAHAD SAFEGUARD (M) SDN. BHD. ","","09-514 8586","","09-513 6028","B 1800 TINGKAT 1 LORONG SEKILAU 30

JALAN DATO' LIM HOE LEK

25200 KUANTAN

","B 1800 TINGKAT 1 LORONG SEKILAU 30

JALAN DATO' LIM HOE LEK

25200 KUANTAN

","","B 1800 TINGKAT ","JALAN DATO' LIM HOE LEK","25200 KUANTAN","B 1800 TINGKAT 1 LORONG SEKILAU 30","JALAN DATO' LIM HOE LEK","25200 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","303","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","MUHIBBAH SECURITY SDN. BHD.","","09-517 7815","","09-517 7815","A2720 1ST FLOOR

JALAN BESERAH 

25300 KUANTAN

","A2720 1ST FLOOR

JALAN BESERAH 

25300 KUANTAN

","","A2720 1ST FLOOR","JALAN BESERAH ","25300 KUANTAN","A2720 1ST FLOOR","JALAN BESERAH ","25300 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","304","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","METRO SECURITY SERVICES SDN. BHD. ","","09-514 1825","","09-514 1825","NO 116 TINGKAT 7 BLOK D 

LORONG SRI TERUNTUM 1 MEDAN WARISAN

25700 KUANTAN

","NO 116 TINGKAT 7 BLOK D 

LORONG SRI TERUNTUM 1 MEDAN WARISAN

25700 KUANTAN

","","NO 116 TINGKAT ","LORONG SRI TERUNTUM 1 MEDAN WARISAN","25700 KUANTAN","NO 116 TINGKAT 7 BLOK D ","LORONG SRI TERUNTUM 1 MEDAN WARISAN","25700 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
"","305","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","SAGA SECURITY SERVICES SDN. BHD.","","09-5638 2041","","03-5638 2071","NO 12A 1ST FLOOR JALAN SS 15/4C

47500 SUBANG JAYA SELANGOR


","NO 12A 1ST FLOOR JALAN SS 15/4C

47500 SUBANG JAYA SELANGOR


","","NO 12A 1ST FLOO","47500 SUBANG JAYA SELANGOR","","NO 12A 1ST FLOOR JALAN SS 15/4C","47500 SUBANG JAYA SELANGOR","","2014-08-28","","","0","admin","2014-01-28 10:15"
"","306","Supplier","Not Available","Unavailable","Unavailable","Not Available","Unavailable","Unavailable","","","","ISS PROTECTION (MALAYSIA) SDN. BHD. ","","09-514 2320","","09-5133 1608","NO 542 TINGKAT 2

JALAN DATO' LIM HOE LEK

25200 KUANTAN

","NO 542 TINGKAT 2

JALAN DATO' LIM HOE LEK

25200 KUANTAN

","","NO 542 TINGKAT ","JALAN DATO' LIM HOE LEK","25200 KUANTAN","NO 542 TINGKAT 2","JALAN DATO' LIM HOE LEK","25200 KUANTAN","2014-08-28","","","0","admin","2014-01-28 10:15"
